country_code,year,gdp_per_capita,gdp_lag_1,gdp_lag_2,gdp_growth_rate,growth_lag_1,gdp_rolling_mean_3yr,inflation_hcpi,employment_rate,dependency_ratio,is_shock,world_gdp_growth,pct_countries_contracting
GNQ,1997,7296.1,3033.8403,1892.1166,140.49057559160252,60.34108574492711,4074.0189666666665,3.0169999599456787,57.327,87.2184033626197,0,2.7406,19.7
GNQ,1998,8684.657,7296.1,3033.8403,19.03149627883387,140.49057559160252,6338.199099999999,7.935999870300293,57.37,87.0371990226436,0,2.0802,23.15
GNQ,1999,10492.465,8684.657,7296.1,20.81611282978708,19.03149627883387,8824.407333333333,0.3720000088214874,57.34,86.5565767362791,0,1.835,28.57
GNQ,2000,11767.471,10492.465,8684.657,12.151634530112787,20.81611282978708,10314.864333333333,4.835999965667725,57.11,85.3956872462698,0,3.0891,19.02
GNQ,2001,18031.965,11767.471,10492.465,53.23568675036463,12.151634530112787,13430.633666666667,8.73900032043457,56.6,83.5995289036236,0,1.6986,26.83
GNQ,2002,20242.432,18031.965,11767.471,12.258602986418854,53.23568675036463,16680.622666666666,7.581999778747559,56.012,81.5060812363095,0,1.713,23.79
GNQ,2003,21709.574,20242.432,18031.965,7.247854408007881,12.258602986418854,19994.657000000003,7.323999881744385,55.409,79.3475593762427,0,2.7913,20.87
GNQ,2004,28225.986,21709.574,20242.432,30.0163052485507,7.247854408007881,23392.664,4.236999988555908,54.874,77.3539503323722,0,3.6944,12.14
GNQ,2005,31302.957,28225.986,21709.574,10.901199341627944,30.0163052485507,27079.505666666664,5.63700008392334,54.509,75.7861845279182,0,3.2316,12.62
GNQ,2006,32251.768,31302.957,28225.986,3.0310586951897367,10.901199341627944,30593.570333333333,4.465000152587891,54.406,74.6128551656044,0,3.7009,8.7
GNQ,2007,35540.45,32251.768,31302.957,10.19690455419373,3.0310586951897367,33031.725,2.7980000972747803,54.38,73.6605144898264,0,3.7619,10.58
GNQ,2008,39994.617,35540.45,32251.768,12.532669113643745,10.19690455419373,35928.945,4.651999950408936,54.44,72.8645955367261,1,2.0455,24.76
GNQ,2009,38706.605,39994.617,35540.45,-3.220463393861217,12.532669113643745,38080.55733333333,5.736999988555908,54.497,72.1762767984791,1,-1.4188,63.03
GNQ,2010,33668.875,38706.605,39994.617,-13.015168858131588,-3.220463393861217,37456.699,5.320000171661377,54.631,71.5821659653801,0,2.9074,18.48
GNQ,2011,34341.934,33668.875,38706.605,1.9990540224465558,-13.015168858131588,35572.471333333335,4.798999786376953,54.945,71.2568780770345,0,2.7469,18.01
GNQ,2012,35711.492,34341.934,33668.875,3.9880048689162173,1.9990540224465558,34574.100333333336,3.441999912261963,55.35,71.1554976281368,0,1.5288,28.44
GNQ,2013,32894.37,35711.492,34341.934,-7.888558674613755,3.9880048689162173,34315.932,3.178999900817871,55.754,71.096275000985,0,1.6887,25.0
GNQ,2014,31765.9,32894.37,35711.492,-3.4305870579068753,-7.888558674613755,33457.254,4.296000003814697,56.077,71.1300002078262,0,1.78,18.87
GNQ,2015,27797.795,31765.9,32894.37,-12.491712811536903,-3.4305870579068753,30819.355,1.6950000524520874,56.265,71.204856163819,0,1.6021,23.11
GNQ,2016,24435.064,27797.795,31765.9,-12.097114177581346,-12.491712811536903,27999.58633333333,1.399999976158142,56.43,71.2514690269506,0,2.0006,21.7
GNQ,2017,22250.44,24435.064,27797.795,-8.940529069209724,-12.097114177581346,24827.766333333333,0.746,56.497,71.2419346530161,0,2.2077,18.4
