country_code,year,gdp_per_capita,population,inflation_hcpi,dependency_ratio,employment_rate,interest_rate,is_shock,shock_label,gdp_growth_rate,recovery_speed_covid_2020,recovery_speed_recession_2008,recovery_quality_covid_2020,recovery_quality_recession_2008,gdp_lag_1,growth_lag_1,gdp_lag_2,growth_lag_2,gdp_lag_3,growth_lag_3,gdp_rolling_mean_3yr,gdp_rolling_std_3yr,growth_rolling_mean_3yr,gdp_rolling_mean_5yr,gdp_rolling_std_5yr,growth_rolling_mean_5yr,pre_shock_baseline_2008,pre_shock_baseline_2020,gdp_dev_from_2008_baseline,gdp_dev_from_2020_baseline
JPN,2011,40967.344,127833000.0,-0.2676315009593963,58.5847537839962,56.553,3.1744896870391,0,none,0.2092545002363666,2.0,5.0,102.5211872506059,97.12003477487741,40881.797,4.079219440165982,39279.5,-5.681444629044574,41645.57,-1.2721155020547048,40376.21366666666,950.7445620629632,-0.46432356288074167,40991.2774,1094.1982126958626,-0.2595334956204963,41623.71666666667,44694.89233333333,-1.5769198890216112,
JPN,2012,41596.92,127629000.0,-0.0519422255456447,60.5362463320268,56.44,2.18007652802857,0,none,1.5367752422514869,2.0,5.0,102.5211872506059,97.12003477487741,40967.344,0.2092545002363666,40881.797,4.079219440165982,39279.5,-5.681444629044574,41148.687,390.53065054997097,1.9417497275512785,40874.2262,957.7496386077196,-0.2256621896890886,41623.71666666667,44694.89233333333,-0.06437836121474551,
JPN,2013,42492.242,127445000.0,0.3464429676532745,62.6073022231989,56.853,1.66402193299863,0,none,2.152375704739673,2.0,5.0,102.5211872506059,97.12003477487741,41596.92,1.5367752422514869,40967.344,0.2092545002363666,40881.797,4.079219440165982,41685.502,766.2986073613869,1.2994684824091756,41043.5606,1177.7914349692055,0.459236051669787,41623.71666666667,44694.89233333333,2.086611679319037,
JPN,2014,42674.7,127276000.0,2.761951446533203,64.4653380797358,57.309,-0.459381591769699,0,none,0.42939132277368675,2.0,5.0,102.5211872506059,97.12003477487741,42492.242,2.152375704739673,41596.92,1.5367752422514869,40967.344,0.2092545002363666,42254.62066666666,576.8451747578004,1.3728474232549488,41722.60059999999,835.4639416077958,1.6814032420334393,41623.71666666667,44694.89233333333,2.524962731583708,
JPN,2015,43386.71,127141000.0,0.7895174026489258,66.0229941997136,57.485,-0.459381591769699,0,none,1.6684592978978285,2.0,5.0,102.5211872506059,97.12003477487741,42674.7,0.42939132277368675,42492.242,2.152375704739673,41596.92,1.5367752422514869,42851.217333333334,472.6383686090081,1.4167421084703962,42223.5832,948.6031262847741,1.1992512135798084,41623.71666666667,44694.89233333333,4.235550004945094,
JPN,2016,43736.13,127076000.0,-0.116668701171875,67.3227876016443,58.107,-0.459381591769699,0,none,0.8053618262366502,2.0,5.0,102.5211872506059,97.12003477487741,43386.71,1.6684592978978285,42674.7,0.42939132277368675,42492.242,2.152375704739673,43265.846666666665,540.9384163039267,0.9677374823027218,42777.3404,833.0392062507402,1.318472678779865,41623.71666666667,44694.89233333333,5.075023334052734,
JPN,2017,44505.277,126972000.0,0.468,68.3095186249903,58.738,-0.459381591769699,0,none,1.7586078146374806,2.0,5.0,102.5211872506059,97.12003477487741,43736.13,0.8053618262366502,43386.71,1.6684592978978285,42674.7,0.42939132277368675,43876.039,572.2577475081455,1.4108096462573199,43359.0118,817.9978242020442,1.3628391932570638,41623.71666666667,44694.89233333333,6.922880905637534,
JPN,2018,44848.49,126811000.0,0.98,69.0229537254226,59.931,-0.459381591769699,0,none,0.7711737194669999,2.0,5.0,102.5211872506059,97.12003477487741,44505.277,1.7586078146374806,43736.13,0.8053618262366502,43386.71,1.6684592978978285,44363.299,569.60908240926,1.1117144534470436,43830.2614,870.8266555663544,1.0865987962025292,41623.71666666667,44694.89233333333,7.747442063278822,
JPN,2019,44730.91,126633000.0,0.4769999980926513,69.4781102585107,60.55,-0.459381591769699,0,none,-0.26217159150730973,2.0,5.0,102.5211872506059,97.12003477487741,44848.49,0.7711737194669999,44505.277,1.7586078146374806,43736.13,0.8053618262366502,44694.89233333333,174.41830487785484,0.7558699808657235,44241.5034,644.9034995391819,0.94828621334633,41623.71666666667,44694.89233333333,7.464958879613112,
JPN,2020,42992.48,126261000.0,-0.0163692912103031,69.8915691054857,60.207,-0.459381591769699,1,covid_2020,-3.8864176919271243,2.0,5.0,102.5211872506059,97.12003477487741,44730.91,-0.26217159150730973,44848.49,0.7711737194669999,44505.277,1.7586078146374806,44190.62666666667,1039.2895843957272,-1.1258051879891446,44162.657400000004,784.5231566619827,-0.16268918461866066,41623.71666666667,44694.89233333333,3.2884217050936173,-3.80896394298655
JPN,2021,44355.348,125681593.0,-0.2333528,70.2569936325802,60.31,-0.459381591769699,1,covid_2020,3.1700148491084823,2.0,5.0,102.5211872506059,97.12003477487741,42992.48,-3.8864176919271243,44730.91,-0.26217159150730973,44848.49,0.7711737194669999,44026.24600000001,914.7490426494609,-0.32619147810865073,44286.501000000004,748.4023302055389,0.31024141995570576,41623.71666666667,44694.89233333333,6.562680010554875,-0.7596938164679282
JPN,2022,44972.344,125124989.0,2.508333,70.2463331657833,60.868,-0.459381591769699,0,none,1.3910295552184593,2.0,5.0,102.5211872506059,97.12003477487741,44355.348,3.1700148491084823,42992.48,-3.8864176919271243,44730.91,-0.26217159150730973,44106.72400000001,1013.0773833504028,0.2248755707999391,44379.914399999994,809.2143655119323,0.2367257680719015,41623.71666666667,44694.89233333333,8.044998384334564,0.6207681732342938
JPN,2023,45858.66,124516650.0,3.269,70.1001399306642,61.265,-0.459381591769699,0,none,1.9708023224228821,2.0,5.0,102.5211872506059,97.12003477487741,44972.344,1.3910295552184593,44355.348,3.1700148491084823,42992.48,-3.8864176919271243,45062.117333333335,755.6660511558376,2.1772822422499414,44581.9484,1046.7029578905767,0.47665148866307794,41623.71666666667,44694.89233333333,10.17435172175479,2.603804609232136
JPN,2024,46106.92,123975371.0,2.73853681635242,70.1168403833763,61.717,-0.459381591769699,0,none,0.5413590366573962,2.0,5.0,102.5211872506059,97.12003477487741,45858.66,1.9708023224228821,44972.344,1.3910295552184593,44355.348,3.1700148491084823,45645.97466666667,596.441081084681,1.3010636380995793,44857.1504,1255.6887001501932,0.6373576142960191,41623.71666666667,44694.89233333333,10.770790530879225,3.1592595774385215
KAZ,1990,16837.691,17154054.0,2958.10009765625,59.8838110461526,69.723,,0,none,,2.0,1.0,104.21951810622853,114.76228049159994,,,,,,,16837.691,,,16837.691,,,22497.073333333334,32384.292666666664,,
KAZ,1991,14877.527,17278600.0,2958.10009765625,59.7496165652325,69.723,,0,none,-11.641524957311544,2.0,1.0,104.21951810622853,114.76228049159994,16837.691,,,,,,15857.609,1386.0452566377476,-11.641524957311544,15857.609,1386.0452566377476,-11.641524957311544,22497.073333333334,32384.292666666664,,
KAZ,1992,14045.104,17332625.0,2958.10009765625,59.6406850965247,69.88,,0,none,-5.595170487675816,2.0,1.0,104.21951810622853,114.76228049159994,14877.527,-11.641524957311544,16837.691,,,,15253.440666666667,1433.7429517637863,-8.61834772249368,15253.440666666667,1433.7429517637863,-8.61834772249368,22497.073333333334,32384.292666666664,,
KAZ,1993,12795.875,17274487.0,1662.2750244140625,59.5152641942098,70.223,,0,none,-8.89440904104376,2.0,1.0,104.21951810622853,114.76228049159994,14045.104,-5.595170487675816,14877.527,-11.641524957311544,16837.691,,13906.168666666666,1047.7576210232683,-8.710368162010374,14639.04925,1697.1504999016001,-8.710368162010374,22497.073333333334,32384.292666666664,,
KAZ,1994,11334.983,17043771.0,1863.3333740234373,59.3053616735701,66.256,,0,none,-11.41689802377719,2.0,1.0,104.21951810622853,114.76228049159994,12795.875,-8.89440904104376,14045.104,-5.595170487675816,14877.527,-11.641524957311544,12725.320666666667,1356.4373904181266,-8.635492517498923,13978.235999999999,2084.133062298327,-9.387000627452078,22497.073333333334,32384.292666666664,,
KAZ,1995,10600.33,16730536.0,176.06112670898438,58.8590865430448,64.15,,0,none,-6.481288944147511,2.0,1.0,104.21951810622853,114.76228049159994,11334.983,-11.41689802377719,12795.875,-8.89440904104376,14045.104,-5.595170487675816,11577.062666666665,1117.6119118532777,-8.93086533632282,12730.7638,1790.759202433902,-8.805858290791164,22497.073333333334,32384.292666666664,,
KAZ,1996,10857.436,16416027.0,39.23739242553711,58.0818642381778,62.594,,0,none,2.42545279250741,2.0,1.0,104.21951810622853,114.76228049159994,10600.33,-6.481288944147511,11334.983,-11.41689802377719,12795.875,-8.89440904104376,10930.916333333333,372.79790388672956,-5.157578058472431,11926.745599999998,1457.378859813846,-5.9924627408273725,22497.073333333334,32384.292666666664,,
KAZ,1997,11298.58,16043251.0,17.579500198364258,56.9602663792123,62.353,,0,none,4.063058718467238,2.0,1.0,104.21951810622853,114.76228049159994,10857.436,2.42545279250741,10600.33,-6.481288944147511,11334.983,-11.41689802377719,10918.782,353.14411280949577,0.0024075222757122816,11377.4408,850.6296870240933,-4.060816899598763,22497.073333333334,32384.292666666664,,
KAZ,1998,11364.031,15647785.0,7.212624073028564,55.5286022816941,62.238,,0,none,0.5792851845099145,2.0,1.0,104.21951810622853,114.76228049159994,11298.58,4.063058718467238,10857.436,2.42545279250741,10600.33,-6.481288944147511,11173.349,275.538973698831,2.3559322318281875,11091.072,343.6830853875516,-2.1660780544880276,22497.073333333334,32384.292666666664,,
KAZ,1999,11815.773,15455874.0,8.374212265014648,53.8809153440923,61.812,,0,none,3.975191549547863,2.0,1.0,104.21951810622853,114.76228049159994,11364.031,0.5792851845099145,11298.58,4.063058718467238,10857.436,2.42545279250741,11492.794666666667,281.61536038067305,2.872511817508338,11187.23,472.2127199118072,0.9123398601769829,22497.073333333334,32384.292666666664,,
KAZ,2000,12935.864,15501103.0,13.449727058410645,52.2757413139262,61.911,,0,none,9.479625243308254,2.0,1.0,104.21951810622853,114.76228049159994,11815.773,3.975191549547863,11364.031,0.5792851845099145,11298.58,4.063058718467238,12038.555999999999,809.2520891471339,4.678033992455344,11654.3368,792.8216782970222,4.104522697668136,22497.073333333334,32384.292666666664,,
KAZ,2001,14612.029,15575550.0,8.549444198608398,50.8892902127798,63.08,,0,none,12.957503263794369,2.0,1.0,104.21951810622853,114.76228049159994,12935.864,9.479625243308254,11815.773,3.975191549547863,11364.031,0.5792851845099145,13121.222,1407.3130765778449,8.804106685550162,12405.2554,1397.1187673280717,6.2109327919255275,22497.073333333334,32384.292666666664,,
KAZ,2002,15960.874,15656677.0,6.038328170776367,49.7152750119888,63.569,,0,none,9.231058876217668,2.0,1.0,104.21951810622853,114.76228049159994,14612.029,12.957503263794369,12935.864,9.479625243308254,11815.773,3.975191549547863,14502.922333333334,1515.4535867384147,10.556062461106762,13337.714199999999,1928.6043865509882,7.2445328234756134,22497.073333333334,32384.292666666664,,
KAZ,2003,17344.752,15747380.0,6.4372406005859375,48.7928716446465,63.872,,0,none,8.67043997715915,2.0,1.0,104.21951810622853,114.76228049159994,15960.874,9.231058876217668,14612.029,12.957503263794369,12935.864,9.479625243308254,15972.551666666666,1366.3989258654744,10.286334039057062,14533.858400000001,2229.6401806117324,8.86276378200546,22497.073333333334,32384.292666666664,,
KAZ,2004,18886.582,15850159.0,6.885323524475098,48.1439017104514,63.992,,0,none,8.889317068355872,2.0,1.0,104.21951810622853,114.76228049159994,17344.752,8.67043997715915,15960.874,9.231058876217668,14612.029,12.957503263794369,17397.402666666665,1463.5644484754723,8.930271973910896,15948.020199999999,2315.3902399704066,9.84558888576706,22497.073333333334,32384.292666666664,,
KAZ,2005,20565.53,15968117.0,7.464635848999023,47.6883857087747,63.804,,0,none,8.889633921055706,2.0,1.0,104.21951810622853,114.76228049159994,18886.582,8.889317068355872,17344.752,8.67043997715915,15960.874,9.231058876217668,18932.288,1610.8753862878323,8.816463655523576,17473.9534,2347.875581189689,9.727590621316555,22497.073333333334,32384.292666666664,,
KAZ,2006,22574.344,16103716.0,8.606717109680176,47.3570026780758,64.252,,0,none,9.767868856285267,2.0,1.0,104.21951810622853,114.76228049159994,20565.53,8.889633921055706,18886.582,8.889317068355872,17344.752,8.67043997715915,20675.485333333334,1846.338206737137,9.182273281898949,19066.4164,2607.381826104268,9.089663739814732,22497.073333333334,32384.292666666664,,
KAZ,2007,24351.346,16257214.0,10.77755641937256,47.1117272482949,65.28,,0,none,7.871776916308182,2.0,1.0,104.21951810622853,114.76228049159994,22574.344,9.767868856285267,20565.53,8.889633921055706,18886.582,8.889317068355872,22497.073333333334,1894.0904844830677,8.843093231216384,20744.5108,2801.778147471573,8.817807347832836,22497.073333333334,32384.292666666664,,
KAZ,2008,24895.664,16426525.0,17.168827056884766,46.935658443208,66.405,,1,recession_2008,2.2352686377171915,2.0,1.0,104.21951810622853,114.76228049159994,24351.346,7.871776916308182,22574.344,9.767868856285267,20565.53,8.889633921055706,23940.45133333333,1213.9841250697214,6.624971470103546,22254.6932,2533.2933967437043,7.530773079944444,22497.073333333334,32384.292666666664,10.661789785397271,
KAZ,2009,24901.354,16619846.0,7.312164306640625,46.7707877522094,66.37,,1,recession_2008,0.022855385580400345,2.0,1.0,104.21951810622853,114.76228049159994,24895.664,2.2352686377171915,24351.346,7.871776916308182,22574.344,9.767868856285267,24716.121333333333,315.9175159456921,3.3766336465352578,23457.6476,1877.1950903033114,5.757480743389349,22497.073333333334,32384.292666666664,10.687081964142887,
KAZ,2010,26374.84,16836810.0,7.081659317016602,46.7914967905944,66.831,,0,none,5.917292690188658,2.0,1.0,104.21951810622853,114.76228049159994,24901.354,0.022855385580400345,24895.664,2.2352686377171915,24351.346,7.871776916308182,25390.619333333332,852.3648482576576,2.7251389044954166,24619.5096,1368.5299027974745,5.16301249721594,22497.073333333334,32384.292666666664,17.236760574190242,
KAZ,2011,27946.16,17066002.0,8.363540649414062,47.2918702077932,67.008,,0,none,5.957647515586828,2.0,1.0,104.21951810622853,114.76228049159994,26374.84,5.917292690188658,24901.354,0.022855385580400345,24895.664,2.2352686377171915,26407.45133333333,1522.6649397373362,3.9659318637852956,25693.8728,1466.638631721282,4.400968229076251,22497.073333333334,32384.292666666664,24.22131352789296,
KAZ,2012,28881.242,17306106.0,5.168441295623779,48.2666123385578,66.985,,0,none,3.346012475417015,2.0,1.0,104.21951810622853,114.76228049159994,27946.16,5.957647515586828,26374.84,5.917292690188658,24901.354,0.022855385580400345,27734.080666666665,1266.588322668937,5.073650893730834,26599.852000000003,1792.837705876938,3.4958153408980186,22497.073333333334,32384.292666666664,28.377774175663134,
KAZ,2013,30177.488,17556502.0,5.802983283996582,49.5309872731953,66.955,,0,none,4.488193409410868,2.0,1.0,104.21951810622853,114.76228049159994,28881.242,3.346012475417015,27946.16,5.957647515586828,26374.84,5.917292690188658,29001.63,1120.5249277923217,4.597284466804904,27656.216800000002,2072.001316011478,3.946400295236754,22497.073333333334,32384.292666666664,34.139616975363616,
KAZ,2014,30986.438,17816285.0,6.604459762573242,50.9797084009508,66.96,,0,none,2.6806406152824813,2.0,1.0,104.21951810622853,114.76228049159994,30177.488,4.488193409410868,28881.242,3.346012475417015,27946.16,5.957647515586828,30015.056,1061.9560563281289,3.5049488333701215,28873.2336,1821.2778859160692,4.477957341177171,22497.073333333334,32384.292666666664,37.73541802918957,
KAZ,2015,30893.76,18084169.0,6.720479965209961,52.5207605589946,66.957,,0,none,-0.2990921383090206,2.0,1.0,104.21951810622853,114.76228049159994,30986.438,2.6806406152824813,30177.488,4.488193409410868,28881.242,3.346012475417015,30685.895333333334,442.7254401560051,2.2899139621281095,29777.0176,1325.2019949995981,3.2346803754776348,22497.073333333334,32384.292666666664,37.32346222219719,
KAZ,2016,30758.322,18363600.0,14.59035873413086,54.0318746567256,66.841,,0,none,-0.4383992107143908,2.0,1.0,104.21951810622853,114.76228049159994,30893.76,-0.2990921383090206,30986.438,2.6806406152824813,30177.488,4.488193409410868,30879.506666666668,114.72399704216743,0.6477164220863566,30339.45,873.7718611480456,1.9554710302173905,22497.073333333334,32384.292666666664,36.7214372476894,
KAZ,2017,31524.441,18651931.0,7.429,55.4148033056512,66.789,,0,none,2.490769815076388,2.0,1.0,104.21951810622853,114.76228049159994,30758.322,-0.4383992107143908,30893.76,-0.2990921383090206,30986.438,2.6806406152824813,31058.841,408.8684176614757,0.5844261553509922,30868.089799999998,483.33269324381644,1.7844224981492651,22497.073333333334,32384.292666666664,40.126853537393444,
KAZ,2018,32330.227,18932727.0,6.02,56.5235626212407,66.729,,0,none,2.5560675286835366,2.0,1.0,104.21951810622853,114.76228049159994,31524.441,2.490769815076388,30758.322,-0.4383992107143908,30893.76,-0.2990921383090206,31537.663333333334,786.0359119215451,1.536146044348511,31298.6376,645.8520098423672,1.397997322003799,22497.073333333334,32384.292666666664,43.70859053962871,
KAZ,2019,33298.21,19209555.0,5.24399995803833,57.4655912088719,66.716,,0,none,2.9940495004875833,2.0,1.0,104.21951810622853,114.76228049159994,32330.227,2.5560675286835366,31524.441,2.490769815076388,30758.322,-0.4383992107143908,32384.292666666664,888.119608259125,2.6802956147491694,31760.992,1060.7146778321824,1.4606790990448193,22497.073333333334,32384.292666666664,48.011296876838195,
