country_code,year,gdp_per_capita,population,employment_rate,inflation_ccpi,inflation_fcpi,inflation_ecpi,inflation_ppi,inflation_def,ccpi_lag1,fcpi_lag1,ecpi_lag1,ppi_lag1,def_lag1,gdp_lag1
PAK,1996,3526.1416,138557092.0,48.944,2.94953796585083,9.300000190734863,10.399999618530273,8.610610008239746,6.592025591225859,2.94953796585083,14.399999618530273,11.800000190734863,8.610610008239746,13.766436323462521,3462.4734
PAK,1997,3462.5815,142531804.0,49.814,2.94953796585083,12.0,15.800000190734863,8.610610008239746,12.615219721329055,2.94953796585083,9.300000190734863,10.399999618530273,8.610610008239746,6.592025591225859,3526.1416
PAK,1998,3454.1768,146522356.0,49.64,2.94953796585083,5.699999809265137,13.699999809265137,8.610610008239746,6.54642936455061,2.94953796585083,12.0,15.800000190734863,8.610610008239746,12.615219721329055,3462.5815
PAK,1999,3484.4568,150565377.0,49.866,2.94953796585083,3.9000000953674316,-5.0,8.610610008239746,5.331328440203074,2.94953796585083,5.699999809265137,13.699999809265137,8.610610008239746,6.54642936455061,3454.1768
PAK,2000,3531.713,154879127.0,50.101,2.94953796585083,3.200000047683716,13.800000190734863,8.610610008239746,3.078445229681975,2.94953796585083,3.9000000953674316,-5.0,8.610610008239746,5.331328440203074,3484.4568
PAK,2001,3559.7278,159270907.0,50.122,2.94953796585083,1.7999999523162842,4.900000095367432,8.610610008239746,7.906428258007906,2.94953796585083,3.200000047683716,13.800000190734863,8.610610008239746,3.078445229681975,3531.713
PAK,2002,3563.6785,163222549.0,50.14,2.94953796585083,2.5,4.900000095367432,8.610610008239746,2.5757999339212656,2.94953796585083,1.7999999523162842,4.900000095367432,8.610610008239746,7.906428258007906,3559.7278
PAK,2003,3668.7793,167110248.0,50.28,2.94953796585083,2.5,4.900000095367432,6.5366082191467285,4.557673963404817,2.94953796585083,2.5,4.900000095367432,8.610610008239746,2.5757999339212656,3563.6785
PAK,2004,3859.646,171286000.0,50.427,2.94953796585083,10.699999809265137,2.5,8.444968223571777,7.635071090047379,2.94953796585083,2.5,4.900000095367432,6.5366082191467285,4.557673963404817,3668.7793
PAK,2005,4042.1545,175453212.0,50.087,2.94953796585083,9.899999618530273,5.800000190734863,8.720553398132324,5.7582228875875225,2.94953796585083,10.699999809265137,2.5,8.444968223571777,7.635071090047379,3859.646
PAK,2006,4185.8667,179682690.0,49.741,2.94953796585083,8.5,11.5,8.500666618347168,10.835284933645585,2.94953796585083,9.899999618530273,5.800000190734863,8.720553398132324,5.7582228875875225,4042.1545
PAK,2007,4257.926,184493231.0,49.846,2.94953796585083,10.800000190734863,4.900000095367432,8.229193687438965,6.558670235244396,2.94953796585083,8.5,11.5,8.500666618347168,10.835284933645585,4185.8667
PAK,2008,4233.348,189499113.0,49.872,2.94953796585083,27.600000381469727,16.600000381469727,24.04527473449707,9.660788409169028,2.94953796585083,10.800000190734863,4.900000095367432,8.229193687438965,6.558670235244396,4257.926
PAK,2009,4270.439,194376534.0,50.265,2.94953796585083,13.300000190734863,18.0,9.769834518432617,23.637196518552443,2.94953796585083,27.600000381469727,16.600000381469727,24.04527473449707,9.660788409169028,4233.348
