Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Real interest rate (%),FR.INR.RINR,Jamaica,JAM,..,..,..,..,..,..,2.36180738031921,1.21659354942407,-10.1844178038291,-1.66205378463465,-2.24424896041031,7.14889215886995,7.49994070329446,0.00732712887282096,-12.7907091877854,-2.81105227200041,0.377481935317267,13.1959300782386,11.7220910106421,11.4339839432066,4.3029507529858,-8.57405786098511,-9.51239671207655,-5.95180111656721,13.9963685936585,14.6898926728643,17.6341273166968,21.2168081863988,19.0028612161605,18.7894494338485,11.5395515064135,11.8731499272951,8.63355883644037,6.50631402513119,4.67744637369713,5.28586692559173,8.07942403538198,5.27905752879978,2.88781677163355,4.27696229203702,9.6932844334253,12.9618004413556,10.3745623878594,8.57867632078009,9.62037591085
Real interest rate (%),FR.INR.RINR,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.9579526795186,6.23065063805359,12.7466134218609,12.263792349828,10.0838838062209,9.16988049807548,6.99911416680844,5.00662804674494,5.4900361978485,-2.23328555079655,3.4533894775559,-11.8076616278916,5.89858086102656,0.875955637487539,2.64640624425562,3.99019709985347,2.70046942578587,5.36000685759248
Real interest rate (%),FR.INR.RINR,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Kenya,KEN,..,20.0693863331071,7.70192699084449,-1.09237705780837,-5.64352717003773,-1.64090565817068,-7.49008375542714,-5.90233636175517,6.71220181261041,4.12856107261762,0.942589237731978,1.41050608362634,2.60541241415496,3.57239445099436,3.835120318781,5.25753765155904,4.86449504635582,8.15738963669798,8.02623231888559,6.81521193479502,7.33279706635565,5.74551264802526,1.82532918773243,3.41347240700279,16.4281098918437,15.8016483365158,-5.77658854011697,16.8795684948995,21.0963260259133,17.4540487833673,15.3274334465867,17.8125009681692,17.3581406445428,9.77051092711816,5.04525759665483,7.6099875458817,-8.00986697136361,4.8190907881851,-0.984996972294316,-10.0960035655484,12.526958492458,4.52618583226899,9.31351134458285,9.29394635969952,8.24907899217325
Real interest rate (%),FR.INR.RINR,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.81075611229248,7.71806095927101,10.3168076677618,10.8949040050841,7.54111863718284,4.02519600370863,3.64966247633618,2.57995467101811,2.55986121207347,4.40527011082801,6.16075413094103,3.9416601586454,4.10863165815276,2.07481127238993,2.71883334374472,4.42580144247274,4.05140294190715,3.52829393471496,3.17863075274962
Real interest rate (%),FR.INR.RINR,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.7250694690864,7.49436222856692,7.02819308420878,8.82916677524908,11.4265227251928,8.87148961121219
Real interest rate (%),FR.INR.RINR,Kuwait,KWT,..,..,..,..,..,..,..,..,..,-24.8310075021287,-23.950790534193,-1.82519064998356,8.55601407446131,19.430440346403,8.20130008534902,3.70035920617746,46.2047628494927,-2.63653517879037,3.64654807558632,10.2746157326652,7.91138361833984,8.64840457931823,6.05003532925068,16.56318030456,14.3194279455116,3.35588338788477,-5.83446473138292,14.1806914342445,31.492300238803,-8.06820439322686,-9.6704929718029,16.9080708625822,1.26860694637141,0.472936584616585,-5.14911494169832,-11.7209779616469,-6.53955129884658,4.05428824689839,-9.31204874289532,28.1580797496703,-5.11388020101944,-10.2658861203424,-2.3290768340531,4.32863196223952,11.8255806947688
Real interest rate (%),FR.INR.RINR,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.1214953035123,36.8133322382462,43.8735286577185,15.5821030518221,23.0504023504157,30.5208226843649,33.1909431985992,19.3088319359134,17.3474659329609,13.4139691077023,12.5060712286622,7.2617270844158,3.01911801387191,21.7404009845759,12.4380443270698,1.05898880178791,13.1975919145231,17.5905886868653,10.8087183257949
Real interest rate (%),FR.INR.RINR,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.5322975960672,18.8748310698842,12.7244940151669,15.1339966267919,5.00030693754611,11.6726867165806,..,-29.9321360017185,-42.0986518389708,5.77111514812214,15.8895002535025,21.6471039611153,15.0285558900744,16.7670969391649,16.746094301747,17.3231183051721,19.6035461645257,13.9041609220754,28.5440047397464,12.2860349478632,..,..,..,..
Real interest rate (%),FR.INR.RINR,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-19.1534495635462,21.1603986914577,-6.53197211363674,-28.9859085955083,3.03449089645826,14.8418447445107,12.6598786229159,23.0692546362486,7.83817676370668,..,18.5149837363971,20.6704111826383,19.0041604591432,11.1143538415068,11.6659461144041,12.193543974622,11.8278432418899,9.29737692053858,6.90653319376657,2.2605863711327,-0.649418007495568,7.71342952159741,4.43103560124521,-0.220386928994347,4.64998466079079,7.16134867411629
Real interest rate (%),FR.INR.RINR,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,-21.5323118670721,2.15219962613567,22.9671583626861,3.45996255386391,8.76977302947168,0.80777114725257,-2.44002223365558,-0.546631960397917,-5.34175170846554,3.40538181109838,7.52073324108308,1.84403733169397,3.78361242449648,4.07497038599581,6.01611410971887,3.15421991525395,11.0434561660347,8.26864794678765,9.22494563694946,10.1092396098364,10.170673769546,4.55815241604452,2.54193637374055,13.2529719923974,2.53156706387884,5.4698526687945,2.60709823608142,22.3046168001399,-0.456542828028594,10.410831910183,5.58719510638191,0.916378131096873,7.7676253345162,-0.326347464909588,-3.24084954531811
Real interest rate (%),FR.INR.RINR,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,13.9618848948486,13.022989742977,24.2346568089697,14.5894006329051,17.9435457066638,13.9113218552071,-2.7503675908279,4.03860516064172,10.2126156086815,..,8.04274198024498,16.2863838393719,..,8.71488904210354,8.50242012095618,9.32478548439716,29.8182868676903,30.4339741438394,15.6577151434054,-21.6404016302847,21.2668474893726,21.9027743320639,1.33768082403664,1.05850813324589,16.4626540989673,5.83463167329262,2.70359552564356,-2.49587309434251,17.3828166383397,7.25786394321447,2.54895433981956,5.30735347778052,8.37898966744894,12.5808439342769
Real interest rate (%),FR.INR.RINR,Libya,LBY,6.91233145000445,-11.1322985860314,5.6173124440815,-12.6674712041241,-24.3706558211634,14.349193772206,1.28476043763656,-0.827647433089709,11.9937123795116,-15.4852479699912,-19.6709765372403,-2.64759423745835,18.520089628145,6.11371640640418,14.443483297375,8.35725391258222,16.0998871022736,-11.5014602439592,30.131160696395,5.87994026184163,2.1942988851036,12.7827480766366,-2.01205941242668,5.2795816030666,..,..,..,..,..,-17.6786042587428,-5.56617858109322,-0.172482038272866,-15.9117736358803,-6.43791546245998,-13.475766084563,-17.456455741053,-11.1515992762555,3.47582503654986,-14.3153031027785,41.0461028132496,-11.1323837030052,-14.7517670767541,0.0170496009954675,5.90956134488155,7.07784993842523
Real interest rate (%),FR.INR.RINR,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.839026008620661,-4.5890975568388,-0.728974762784127,-1.71043744583015,-0.474511835224192,-2.00166912778094,-6.52740820485604,-2.77214491874846,1.12471322180186,1.58795129819254,7.12787510407958,7.9348545916688,13.184244200743,10.770280997789,11.8389008339836,9.60559218756838,7.54058488307433,5.94903262397945,4.00624936484718,1.40397652012113,0.943370630990643,-0.872348892685343,-4.22016587632612,4.30456168484241,0.422339701561774,-2.07966492969947,-1.58538824278756,-2.31351620342181,-3.19806913215582
Real interest rate (%),FR.INR.RINR,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.26516846748912,8.04240569577009,5.65016796689051,4.49410787776229,10.8427361033363,8.48142548946223,5.66722821086818,7.98522175537971,3.83126684806821,6.22806707902019
Real interest rate (%),FR.INR.RINR,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.1386915034077,12.4633072894145,15.6023480442311,9.10619017294978,14.2377446689439,-7.70860389606109,-9.58288000509817,13.1421812977142,24.7304736070804,19.5744623105424,18.7153815222344,13.7174855381102,16.2931365294902,7.51209032468099,26.4039290162197,9.30772986434688,6.34583697690706,15.694725625404,27.1897603026669,33.9705614852236,35.2476423678686,32.464101444736,38.1513429866634,48.0332440256903,50.7601031926022,49.908503144345
Real interest rate (%),FR.INR.RINR,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,1.79910460481817,8.0580694890485,6.38638035477414,3.3057348877766,8.66987793439625,4.83723938954555,2.37837678581056,-6.74474331692276,0.400388506841953,9.34306140311807,8.40861076068323,7.70113907554954,1.03401084789278,3.82662019274891,-16.8639759965836,-4.60286042035217,6.13659913024733,15.155514170711,9.94522661374334,17.3066437425268,24.3142780878701,-29.221362601701,34.9541770436317,19.1444084717294,20.1750469498236,10.2384104629546,22.6855094388768,11.8904566457614,16.0798939006844,11.1460693568346,8.56192815281727,12.4873563820767,14.9275379042831,19.2778710228731
Real interest rate (%),FR.INR.RINR,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1426241975486,6.05010056640602,6.61642811237456,12.2657073577698,6.23189600181905,7.34143644012808,-27.4166580778601,9.375668973329,6.92865721314521,0.156737198386501,3.2746603469194,0.671075441542563,-0.414694163040783,-1.17685851570043,-2.11403300453779,6.8047683211937,-1.91496180491818,3.34229605974468,4.12891940022525,7.002895788903
Real interest rate (%),FR.INR.RINR,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.6970599167177,-0.844251721914726,-1.49014626957217,-1.19833118557014,-0.99786460571558,0.870098872074796,-6.42720610583686,0.176023562950839,5.62291518418872,3.45332646213888
Real interest rate (%),FR.INR.RINR,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.19576407136553,6.29982115104794,7.15164518643646,6.61514857868981,7.1133869000566,19.0603598293174,2.42157207017944,3.31823037822107,3.73787026736921,2.74208801723038,3.47605559696748,3.30678684629658,3.91017441115258,2.43343973474153,2.1756331353625,1.78501027358905,3.21552535538766,2.48810222079104,2.39581978456921,..
Real interest rate (%),FR.INR.RINR,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,5.11748619340702,4.41420072930484,1.73867965059782,4.42325849769362,0.980405516439708,1.59197731703317,4.41892337951986,1.39221663844606,6.27880487505703,1.87437283690139,7.16810683733801,-22.2137153965757,9.54341336426198,5.0668415641007,6.36771960627812,17.0080577952105,19.775689396383,8.85367289873861,5.95043566244897,22.1671078438945,18.0831778791942,15.7553753539872,13.3863439088126,15.8055650125191,9.07038269384552,7.41637650601742,8.685112421966,13.4113924372068,8.68617782492596,19.9304642613006,-4.36736176668678,-0.465994039346579,16.469090603489,11.974614816861,32.7679508377827
Real interest rate (%),FR.INR.RINR,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,-11.7086359300282,1.19389678333539,4.1425182120692,6.12950195020977,5.38444814562333,5.20687013860309,5.84208741997991,1.07160491773993,3.67211272719993,4.57231297786447,6.70657062855935,8.46108967024457,11.1713313124167,6.74153148096962,11.600756616661,14.6193837777929,12.9067229564497,13.1238550906306,12.1098108428042,14.1248170605401,16.7884303740482,13.9996916174655,13.915284709286,14.5581732878163,13.2476865148681,16.4443284835691,8.82383222896973,12.5113551099319,5.73390295522839,9.84952916312304,7.74320835282801,5.60683420858278,6.03181852733148,4.45008067460016,6.15125916322716
Real interest rate (%),FR.INR.RINR,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-17.2485708602521,10.0953390422856,14.8566758536659,7.64743965456214,3.74260655837951,9.19688961880313,7.30444482115276,5.62825957284796,5.9376464525908,2.56725076182637,2.63026612664734,-0.62812236257935,3.59826026000135,1.3238319710294,1.35029773940963,2.25320067552938,1.73076519097887,0.869831510540792,-0.718087414556666,0.132595617614182,2.52394547437684,-0.782518932664159
Real interest rate (%),FR.INR.RINR,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3132956903849,12.8972176668198,14.2680164830528,11.6405799249077,16.101276760421,14.1378802652973,14.0656408454823,15.1688324709744,15.4265735709622,14.2603923935184,14.0483640717388,14.1416800312353,10.5398502492283,8.78440718040103,9.62707848916267,11.046176978206,12.4254440945492,6.79993463325364,15.0196456382849,12.2826920093434
Real interest rate (%),FR.INR.RINR,"Middle East, North Africa, Afghanistan & Pakistan",MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.46858587182734,6.89444895978897,18.5080142943868,19.516656455887,-3.0380708248234,5.06398953898559,14.8140125383154,12.4688960547496,3.85074370605451,11.9933288814659,9.0692458578458,4.15294417758929,2.51601878178444,10.8197163401692,17.9846181479641,-12.7114067207707,5.77428512369844,5.57968418273751,8.05427757577723,5.58218922393701
Real interest rate (%),FR.INR.RINR,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.9791099000427,29.8755875222241,22.2795270696795,24.3565503058999,27.401584080924,19.6578061535576,12.6674725571455,8.71984237557576,4.05599556329609,9.13723601081973,-0.712580739501003,19.484338531706,-13.7301743093317,1.2944583627867,4.72533131942512,15.1340978367254,10.7740524626641
Real interest rate (%),FR.INR.RINR,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.74311824845791,1.10710126492549,-5.67904013657606,1.21847161316059,6.87787334372894,7.56823866679139,9.31229714118437,9.15402378077806,7.64803421828526,8.18410578491782
Real interest rate (%),FR.INR.RINR,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.5689623803125,17.1385650626075,9.81496970344474,6.65105677994375,6.92363842161013,15.3657173967048,20.3105198393948,15.3890529465582,11.307183626812,10.329285233891,11.2448561215595,12.512453700722,13.9983258157256,8.00540705848518,16.3668897938917,13.2185859800857,12.3968931031658,13.5647500969582
Real interest rate (%),FR.INR.RINR,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.45188073550965,0.591006433392378,-2.21867392773399,-10.0800555519514,-11.4246420474345,-2.27847768618279,15.9156494626897,-5.11270269614897,-16.2868801749837,-1.68884596726902,14.3438692782131,-0.5890992343959,-1.24123727981462,-2.20053800996142,6.42889038450246,15.2981426068898,12.9665999215391,8.93204412182702,12.4792891965108,11.1344548361722,11.6348268756635
Real interest rate (%),FR.INR.RINR,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.3948887532365,9.01839406204829,6.93978940033359,-2.82731648355417,11.0861064204573,3.45889197965361,12.1983092626765,11.4987189618057,10.9555485052224,3.59198976612099,2.99261659866415,3.48524798568704,13.2611617899083,9.16198618354989,4.74622108685375,1.62170083930847,3.29202100486969,2.50109853407178,3.90192460538988,5.77878966375203,4.7345080105914,-2.34444206494153,4.08437554196524,0.428951200749357
Real interest rate (%),FR.INR.RINR,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.13082362335442,1.47335236212653,0.598810256774822,0.0776295352313075,0.697957459038261,1.53417924963315,0.775883880764693,0.94080454967972,2.50343308994358,2.14027147572424,1.53893748369302,1.03239437643411,1.75309018612449,0.29198946071416,0.351053253772373,..
Real interest rate (%),FR.INR.RINR,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.85870211640595,6.42972451271358,4.79144543130933,3.5948864320687,6.85698540742286,4.82755856658049,4.22652471005878,5.64896991951072,5.33789397917863,3.13610198531721,6.03114691203804,3.91813906212928,3.00090695832905,3.54838795075054,6.01352181074188,1.2955107017154,5.33267299821282
Real interest rate (%),FR.INR.RINR,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,628.319666268088,-88.4298365265692,-97.693477115506,-97.520076969941,-6.35239913758369,-3.18962071978906,-50.158770114526,2.54403570562554,6.70255849793022,6.76106022185088,3.21969269518934,7.64279225174915,8.82136626301531,10.547728097578,14.5734071916722,9.70097533554037,4.07198285540005,2.03360826290627,3.43742788367198,3.07051270266798,-2.60742160628677,7.55248088275307,6.76654373857286,0.293070763391071,5.41299610035698,10.1921703599583,4.74681215156456
Real interest rate (%),FR.INR.RINR,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.03461304635928,3.19269998553228,-2.13477736036939,-4.67174281777422,0.755772673577094,1.58327097165246,1.23525214586231,-0.255604358333003,5.67763443695933,5.76740721438735
Real interest rate (%),FR.INR.RINR,Nigeria,NGA,-29.269517344324,5.57678872855367,3.99165847921535,1.569257786755,-25.666759402174,-13.9681618436229,-6.86748282764084,-4.25760452086348,-6.28956771104275,-2.99470821192688,-3.54741821482783,-65.8571487007244,-4.58618020930909,-8.02238643945311,4.34249262532726,2.34323057238794,4.31029224937487,-4.76964480981347,-2.96267648174824,-6.61241243899157,17.4662444414874,0.990847345407159,-14.987167988653,-7.05247465644158,-15.9202329748902,-31.452565499326,-5.26078413692007,12.12661188827,11.4846690572742,6.04724834411309,-1.1408886399525,12.1387024938542,3.0235422788932,9.93571338064823,-2.60484705691994,-1.59368048219881,-5.62796804844818,9.18717123000012,6.68490863394994,18.1800016718669,1.06773606467312,5.68557985915527,6.22480861375514,11.2016222248975,11.3562130249595
Real interest rate (%),FR.INR.RINR,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.8123735227963,10.8033168139029,38.4944133021002,-1.68882610812236,7.92648310473988,9.85225030192531,-22.7494903143367,19.7502362037949,7.9868744202827,15.0903159927385,8.87466688076219,7.39301977695996,1.75767606599361,11.6752375099938,23.3028987699578,-0.259593716406252,-6.29838736320732,14.9262280305334,3.94643678356486,-1.13581444513435,-4.05057515580795,-11.8701672014977,-6.34679636297475,-0.638442720555033,-19.4658625339234,43.1781374880598,-6.32458296829763,-8.07973379393509,2.21469423925791,7.91158154746331,3.40789682865649
Real interest rate (%),FR.INR.RINR,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0057407354215582,3.33053751114992,4.70752170437756,1.30244855391589,1.81694696282903,1.92469935448866,3.12315587247781,-1.7109984014482,3.27593378279305,4.2862667098525,4.2162526354002
Real interest rate (%),FR.INR.RINR,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.2447821432624,9.31056435850642,10.0043518962123,9.7578466264372,12.1872245950495,9.40721418862471,8.50456309837867,8.71240491611992,6.05179220550872,6.87406420290149,6.36928369634704,5.77067067532015,0.399492813317981,1.21622906318255,4.64173274817565,1.92499233050184,1.32232361257744,1.17315484462442,2.14040740503636
Real interest rate (%),FR.INR.RINR,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,-5.96378677698429,2.9792671419417,9.76334857182857,10.8295218118923,3.67695459553718,4.40734767404647,17.6114318791537,10.9286809529848,6.70450784720402,11.3322713756758,14.1361118943595,1.77795487715972,-2.33963428965613,11.2869494404942,1.86560265896151,2.75904166076235,7.04692270586388,3.92571797873366,8.69258793903992,1.42375015063624,7.40623929990042,15.5530804394784,-0.635761691143574,-31.1172422998082,6.79238387592348,-2.21086723553132,15.7415559435154,0.48097331163777,1.81485583975582,11.4555568045047,6.31649598133552,3.7353358045613
Real interest rate (%),FR.INR.RINR,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.2418126932055,25.3447323430857,22.8190778420894,27.7546785687275,16.3214523776525,21.8927380208542,14.2035386384804,16.4268997545601,22.6570046799308,37.0207819032744,24.0813135946872,19.134850825752,23.8660041047369,14.4583502460761,15.6831246484358,27.9872353879995,24.301762401239,11.7058473871612,11.7942698365486,14.3120851574043,17.8199443895401
