"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Kiribati","KIR","Age dependency ratio (% of working-age population)","SP.POP.DPND","92.344087775829","92.9369959274934","93.3567525370804","93.4526756808227","93.1867072175655","92.8334295612009","93.5524022902664","95.3815546397613","97.1840488619012","97.6295672908339","96.938565851654","96.3673496718896","95.720646977932","94.6368","92.9037340475815","90.8018646560085","88.7633806323127","86.8512432566503","84.8795552810377","82.7547456340167","80.6416354022038","78.6494880938686","76.9528293954427","75.6494128596064","74.8251185977326","74.5779621413006","74.7836359433987","75.2437675914757","75.8549375877096","76.5684215608178","77.2788632326821","78.1634938409854","79.1977288988391","80.0516123138759","80.5183965349997","80.6725679462657","80.5888267179577","80.1245825841253","79.4089309651474","78.4032271275289","77.1480548558634","75.8996027728016","74.6299731233675","73.2668531056815","72.0073038434686","70.8909303257971","69.8427523434316","68.9548434085943","68.293825087198","67.757031434649","67.2575086164451","66.5793475151679","65.7206110250166","64.8822455896411","64.1216485455684","63.5331504087804","63.2850507862567","63.3771631937841","63.6835331027271","64.0121234580973","64.2307341660046","64.2657897430648","64.190430646095","64.0608558943316","63.7487979159819","",
"St. Kitts and Nevis","KNA","Age dependency ratio (% of working-age population)","SP.POP.DPND","102.639700809702","103.37400764481","104.229947125661","105.392213382528","106.895733660195","108.764696276943","111.128035880511","113.93485915493","116.949074711852","119.659926029108","118.549730524253","113.148505303761","107.448412324508","102.557355860223","98.4258041101483","95.0964162677285","92.4704528351999","90.4757720862804","89.0507436570429","87.9416517447701","86.3772780653299","84.0907131154609","81.9161676646707","80.3177442712326","79.2381357735688","78.551935869009","78.0254095906233","77.6837129351096","77.6234968422874","77.757425094858","78.0483508741028","77.3666168585743","75.1408783929109","72.4494062552266","69.90401822027","67.5679955659369","65.4269069022725","63.5004894209773","61.7573529411765","60.2277626095703","58.8931418337606","57.3658872077029","55.4257151541761","53.4137346755706","51.5444015444015","49.838668043366","48.4066284257489","47.3189502901842","46.4692269201901","45.6023834647135","44.359187698376","43.0759841318279","42.0550303542843","41.06875262243","40.1166423661737","39.3725025899068","38.9914080722785","38.9187433565608","39.0810379005296","39.4185942928408","39.8645220972218","40.2188905547226","40.4781954887218","40.908269045323","41.6706992499395","",
"Korea, Rep.","KOR","Age dependency ratio (% of working-age population)","SP.POP.DPND","79.9823503075384","81.5578347540606","83.3763664076014","85.1331202424314","86.4922301332295","87.3272293743395","87.7137709724698","87.3501022681805","86.4923935155371","85.2891064857102","83.5046578195482","81.7229589403991","80.0557308860166","78.0180207549846","75.6071706015238","72.8159183314593","69.8484661838381","67.1419718658982","64.7090906984764","62.6787113052672","60.9224952099484","59.360176466715","58.0273678326804","56.5202437345864","54.6175957744494","52.5282787991913","50.4938888897612","48.6105778656567","46.975167353696","45.5633530587291","44.3249583059879","43.3417475231863","42.5887487640646","41.9832869213225","41.3913576183827","40.6474393461891","39.8762830570062","39.2974595699024","38.9414008404834","38.8398558118882","39.0262683255652","39.2824564341745","39.4441496233333","39.5292757742813","39.525917627204","39.3635610064232","39.1149684167156","38.8293844819969","38.4354178916179","38.033861912487","37.7039074846602","37.2547574179042","36.7828795943106","36.5342930887925","36.4720410483292","36.4601267455493","36.4600654674078","36.7793132181662","37.299629534955","37.8813882499402","38.7671326866112","39.7812162829152","40.6448114715604","41.4544025774417","42.5346866514455","",
"Kuwait","KWT","Age dependency ratio (% of working-age population)","SP.POP.DPND","65.8379894225028","66.740249474638","68.0845583259477","69.6888663180531","71.101435019095","72.318786432003","74.2057769421271","76.7708380240465","79.1720292837975","81.3665678504447","83.3274800667952","84.0418855296218","83.5297214406359","82.8086171014422","81.9121016965781","80.7236384751904","78.420373064179","75.409024615376","72.7148434983184","70.4174498090529","68.6354472397513","66.9309642486653","65.1402392749437","63.4718798909122","62.3651407138156","61.4167229791625","61.098184366325","61.5466027507855","61.71177415726","61.6164354807675","60.8993569064277","59.1485072025475","58.1344514244539","56.0265893073586","54.0115280015324","53.1869769679125","52.2506588528261","50.73174351161","48.8734604524562","46.8399763204956","44.755160861284","42.7214964961408","40.8169124613603","39.0734151650058","37.4722244702497","36.2412473260794","35.4573621830067","34.820819465821","34.1885588888461","33.5300670066357","32.9993181426912","32.172246736738","31.5980337837438","31.6857121405511","31.8448910714324","31.9540907043415","32.0088263103965","32.1024728915433","32.1350703933507","32.2422486608522","32.6530852187272","30.739165342046","28.1434805199737","27.4788324128055","27.1029912369309","",
"Latin America & Caribbean (excluding high income)","LAC","Age dependency ratio (% of working-age population)","SP.POP.DPND","87.6792984869863","88.2724946040261","88.770573799021","89.1304024290195","89.3013944809233","89.327472403227","89.2506456795815","89.0442287228062","88.7215148471007","88.303426249687","87.8010732815018","87.2422894769367","86.6279181047369","85.9464700525814","85.1929663896174","84.3772485704174","83.5263208237629","82.6292862698121","81.6868654163148","80.7165110929091","79.7349707968968","78.6966293766041","77.6570021143406","76.6925974768776","75.7675700470996","74.8719015501495","74.000581314121","73.1325120909844","72.2653396722906","71.4054326368946","70.4925068536452","69.5419253732889","68.5949456350529","67.6632275578335","66.7561929671515","65.8494605400849","64.9302778542951","63.9967027850801","63.0556787832509","62.1234213095459","61.215005992497","60.3247596930959","59.4474679653385","58.5776488926328","57.7146397465527","56.8664793648903","56.035647888719","55.2207836563592","54.4258119285907","53.6672371434535","52.951283670722","52.2946940798995","51.7080689384768","51.1716882021351","50.6975824526955","50.2801910553419","49.8792237670085","49.4982574375027","49.1639307831507","48.8729090080313","48.5566811783615","48.2175598395171","47.9482239665888","47.7676404192526","47.6362616551383","",
"Lao PDR","LAO","Age dependency ratio (% of working-age population)","SP.POP.DPND","80.0186169332633","80.4087598766453","80.713358270617","81.0587065692011","81.6996091953304","82.1577126106001","82.2563015319196","82.4027868003854","82.585722275602","82.8026107456248","83.0610539048127","83.3386521066365","83.6313608590953","83.9655700576652","84.4031155379836","85.0625316722258","85.9880125421069","87.0940322188796","88.2150622371182","89.1748146021161","89.8662402531724","90.273725783644","90.4557044901375","90.5187747833058","90.5358542981633","90.4945390497544","90.3870434171042","90.2446551537657","90.0977047870305","89.9587309717145","89.8603727942041","89.8347604443769","89.8743317445392","89.9594825870001","90.0032199120944","89.8899777305158","89.5841881324574","89.237958879032","88.8152765690607","88.1661566256825","87.2372970755436","86.047989519414","84.6718660620307","83.1485651726428","81.5337865587232","79.5964595509479","76.9407341117713","73.9827460398628","71.2906841800598","68.9132076758434","66.8701503366016","65.1060874765986","63.5619645767597","62.1659308998986","60.8514855524134","59.6548580377812","58.634824292374","57.8022683207452","57.1092477648772","56.4903622140064","55.8812027825725","55.2518136368494","54.6407954328323","54.0669284232336","53.5253966955507","",
"Lebanon","LBN","Age dependency ratio (% of working-age population)","SP.POP.DPND","93.1057267537275","95.1611695220454","96.8996404498553","98.1565346471921","98.9053336454888","98.573746788007","97.3301196054243","95.9871469336751","94.5630767910031","93.077384940986","91.5525849120675","89.9975923265116","88.4236850778664","86.8663686509767","85.34668298447","84.0581918880721","82.756970348995","81.2730803483242","79.8424497509128","78.4009709014258","76.9990791697622","75.677638654216","74.3831802855155","73.2295857484759","72.3244094143883","71.5438523904023","70.8518510274052","70.1915937627089","69.5553565074418","69.1408006118324","68.904649419034","68.5212259676885","67.8614543237627","67.0208045631811","66.0456209489595","64.9316660003998","63.7258136314075","62.4895388884407","61.235130323324","59.9800742890657","58.7751108294532","57.6232604989539","56.4676448617067","55.2520770567648","53.9483576152468","52.612987012987","51.3597781181586","50.2284073633696","49.2286418412491","48.410961681442","47.8285896594537","47.448365777061","47.2064672833187","47.0908167543263","47.0775839655263","48.3364582108649","50.8721295078079","53.3592312481811","55.7444457284083","57.947939773335","58.9073887057113","58.4888831484012","57.9749956549574","57.5802354030357","57.0475892933219","",
"Liberia","LBR","Age dependency ratio (% of working-age population)","SP.POP.DPND","78.4040542888947","78.549726988185","78.9350637314475","79.6255915986408","80.5226896589309","81.3665887535398","82.0933302168264","82.7735275835067","83.4043376462366","83.9938994961293","84.493348847448","84.9125705834406","85.2988056901185","85.6727463735151","86.0632359788626","86.4769731775966","86.9382929221778","87.3584351185936","87.7175286596848","88.1059259936337","88.4672946132189","88.8111230214843","89.1504530201963","89.2897568022077","89.2787624531117","89.315544214382","89.4071912885377","89.4360338449818","89.2855706245107","88.969644569931","89.0849181345476","89.3339165390098","88.9895230808653","88.5373326008069","87.9572212522916","87.3704959721375","86.8815582162824","86.468641763894","86.1783952446528","85.9399917233599","85.7395411503212","85.5802749357466","85.4970081630427","85.5058915876513","85.6192763716864","85.8486024822865","86.1791332304335","86.5400679344165","86.5616629510604","86.4461293670665","86.3845153848308","84.9387922661079","83.8929335414041","84.1405770171068","84.1039806098194","83.7696225636705","83.3156979543346","82.886996416506","82.3273555911586","81.5780596641484","80.4992463808756","79.1758281816491","77.7355487371643","76.2870435714976","74.930982144805","",
"Libya","LBY","Age dependency ratio (% of working-age population)","SP.POP.DPND","91.9809573778587","93.8185302065515","95.7238945912745","97.7739481621355","99.5442897975532","103.125334270134","108.581680848016","113.171326633403","116.473928206402","118.203710223426","118.315274819275","118.09551490895","117.901128223601","113.92088548797","109.363828477725","107.278237669571","105.358708760152","103.580761961955","102.307378773971","101.401092998272","100.441226396319","99.5204658709324","98.6111799851232","97.0155468521955","94.7079586749696","92.3778094343803","90.0719712417831","87.7536425599395","85.3639759931519","82.81114246651","80.1054320050273","77.2800364515593","74.3302413351481","71.2874522703067","68.238485070086","65.3001150433981","62.6007086445771","60.213154042088","58.2375368067359","56.5217926020759","55.375714857257","54.8688055504286","54.5038251442756","54.2312178707777","54.079056428129","54.0214280925948","53.5622357050929","52.8164134237758","52.1972496546203","51.6918875504305","51.3831706548825","53.6124778839499","55.9867957206503","55.5142744874201","55.1827484691787","55.0478591788407","54.8129406406828","54.316780868188","53.5606314027915","52.6904898725235","51.7664329804524","50.7877754794448","49.8326471003676","48.8966237042016","47.9982306839978","",
"St. Lucia","LCA","Age dependency ratio (% of working-age population)","SP.POP.DPND","103.743233132345","108.250729512396","112.065793016785","115.210436193223","117.822318526544","119.950366610265","119.660903513664","118.0049514712","117.774557096195","118.655162792694","120.101553166069","121.196479945845","121.407385746512","120.82580115037","119.530652497685","117.56430157389","115.089249842163","110.524762519598","104.97425280034","100.792728763753","98.2516494656895","96.6677487420873","95.1160357618414","93.9087553887666","93.0933349542595","92.4357102416639","91.6386787769049","90.6020200864116","87.6393406165735","83.2671034260552","79.4802692392819","77.2132605106059","76.106447802027","74.9768687606526","73.9311857698085","72.8534440530895","71.3901610955408","69.6191132654423","67.4011623502419","65.0502411998905","63.1130261304156","61.3048380277437","59.5014900041444","57.6810696801409","55.8170864759736","53.945642161287","52.1127531971994","50.3558176636134","48.8108041397063","47.5697370364257","46.3211246382767","44.9243331702462","43.6369689151513","42.5435350994031","41.5425756738303","40.5807934670782","39.7253953606771","39.0542202876609","38.5420905988793","38.129966256667","37.8225201611344","37.5256143594484","37.3336918113381","37.3031797573827","37.2759418651718","",
"Latin America & Caribbean","LCN","Age dependency ratio (% of working-age population)","SP.POP.DPND","87.2832330259813","87.8393899563008","88.298297183102","88.6265446420015","88.7767429720979","88.7856509918367","88.6905249096958","88.4644065133838","88.1171076915323","87.6670156610939","87.1187477000142","86.5003405807374","85.8243726405583","85.0851753399818","84.2839204080212","83.4315662202801","82.5534427981819","81.6400672022161","80.6900338401839","79.7205162778505","78.7440477007814","77.7190967147987","76.6993770916093","75.7552666766524","74.854724096079","73.988187912913","73.1516332170362","72.3254908117663","71.505169858045","70.6943116772808","69.8364386221038","68.9439789617807","68.0514492863715","67.1678413713112","66.3013047930538","65.4309499642763","64.5461057604195","63.6443481447101","62.7320308464957","61.8239319611563","60.9350982038977","60.0609922955953","59.1958166303079","58.3345396003119","57.4780307270302","56.6402099587628","55.8222783930957","55.0255170799532","54.2548143424823","53.5238915857727","52.8325937103828","52.1971183274041","51.6332463339434","51.1220703428166","50.6731482360136","50.2815406891043","49.9130307776967","49.589122198591","49.337058122132","49.1242535180204","48.8575516396319","48.5386439146987","48.2673835477134","48.0735130920143","47.9267218031353","",
"Least developed countries: UN classification","LDC","Age dependency ratio (% of working-age population)","SP.POP.DPND","83.4940013066743","83.9208554081783","84.3846032185452","84.9747611203614","85.6391054093943","86.2508989491307","86.8157929579804","87.3585035011179","87.8673512601383","88.3736630038909","88.8923002608437","89.3944245018923","89.942631472907","90.4760914503522","90.8913520798122","91.2279910286312","91.5393372728583","91.8254431961533","92.0542096050333","92.2726021270888","92.5773919797676","92.9084633763807","93.0717218582225","93.0501948877099","92.9878076536884","92.9075388540319","92.7451044181512","92.5081651338401","92.2311001343463","91.9865129095378","91.761382856632","91.434814139713","91.0415275889319","90.7391932702486","90.2880455693193","89.8302787888365","89.6812787562816","89.5249701791531","89.1103965007387","88.590467748818","88.09008418181","87.6697408810302","87.3378754146444","86.9971525144427","86.6214163037153","86.2328357101406","85.8495356517603","85.4309474363769","84.9655028977684","84.4817548978462","83.9523147149408","83.3491952495058","82.7366805091944","82.122300415079","81.4886815704446","80.83011082015","80.1287237305388","79.4754446750382","78.899272070721","78.3381659069857","77.7445242695625","77.1394263728198","76.51746836295","75.8646802512453","75.2380777449655","",
"Low income","LIC","Age dependency ratio (% of working-age population)","SP.POP.DPND","84.9182925543889","85.1887029523182","85.481611372507","85.9156581550712","86.4217414301134","86.8732650690888","87.4150387066179","88.088158089324","88.7113584541492","89.2609790014849","89.7705048309597","90.2903582775736","90.8237735186694","91.2679838113991","91.5883175784595","91.8468138465852","92.1209779970152","92.3735002344525","92.4424936716323","92.4818471214628","92.6701595404315","92.8853346313282","92.892189929795","92.8287204093819","92.902929483057","93.0128048275583","93.1193846458883","93.1953585568734","93.2282020164903","93.3455190538276","93.545398700634","93.6567608315972","93.6681891579921","93.9340222494201","93.9214422856949","93.7793551750796","94.1761700229032","94.598355034215","94.5346418029744","94.2375803123077","93.995431202835","93.733829188915","93.5171161322049","93.3028653313744","93.0145680096149","92.7039002098908","92.335388065625","91.857133677723","91.4630932975523","91.1478875487553","90.7737260201715","90.3759641921192","90.1196108153185","90.0773041044954","90.0240215853917","89.7571157187206","89.1819303976074","88.4457127677385","87.6215741024083","86.7532474580797","85.9332903435786","85.1413065661141","84.3167425305816","83.4026955290085","82.5373026957072","",
"Liechtenstein","LIE","Age dependency ratio (% of working-age population)","SP.POP.DPND","58.2740042332115","58.0095496676341","57.5700090334237","57.0523392066661","56.5787276673902","56.2774792379091","56.018776354523","55.7073396619588","55.6751102144512","55.8775691261275","55.9112028910687","55.698118647733","55.0185613224067","54.1088941494758","53.3847864477729","52.6046333034686","51.6993505265149","50.8486082824168","49.8144379264935","48.75523499302","47.6047211293682","46.5604841011589","45.7477517486399","44.7351138353765","43.7233180221562","42.8237419629098","42.272133716375","41.9366469224826","41.5303590418798","41.2248765647599","40.9128793450017","40.8205573233054","40.9601294128842","41.0906874238019","41.2329084588644","41.1937422581089","41.0398582011544","40.8178907976013","40.7466666666667","40.795280751584","40.5657940062005","40.4918102171245","40.702384432288","40.7350815610159","40.7132061598791","40.787554691298","40.9129298210336","41.1423310918988","41.5579233010096","42.2567164179105","42.7309109640607","43.0676490288011","43.5935602647969","44.2096233330734","44.9733390417624","45.641702921069","46.4357819537195","47.3051103954057","48.2001007478591","49.0933694181326","49.7689997689998","50.5436661927998","51.5929679103332","52.6959187583828","53.8198273567327","",
"Sri Lanka","LKA","Age dependency ratio (% of working-age population)","SP.POP.DPND","82.436583133047","81.9724939370817","81.2830051103246","80.5515877013503","80.0436800482938","79.6995187915568","79.285670888446","78.8141358539625","78.3107764922665","77.7332017652219","77.1155947380408","76.4637656220477","75.6999078787028","74.7480780397477","73.6358777113778","72.524216003273","71.5594738854572","70.7398678061825","70.0716302972947","69.5588260264105","69.1186870680122","68.7647849557009","68.4710861706626","68.1824749089022","67.9179797724529","67.2406630901364","66.0165310990747","64.7514776221537","63.5955213716504","62.4956447299733","61.7337347023874","60.8171698875124","59.2808419294588","57.6031777754184","55.9734011116907","54.4998614133516","53.226647871568","52.1685236254304","51.3193407177854","50.516430835705","49.7157015968699","49.0198514345139","48.5448184836898","48.2669692915326","48.1075839018165","48.0577770685276","48.1068618331041","48.2279449537223","48.4097270797358","48.6396740021296","48.9131539493344","49.2394940686867","49.5860029146344","49.9684545344603","50.3938229236869","50.7918658678604","51.1118501999851","51.3380576186543","51.4899106111657","51.5839384848559","51.6372974759332","51.6567798164786","51.6823190565539","51.745033375023","51.8239202756772","",
"Lower middle income","LMC","Age dependency ratio (% of working-age population)","SP.POP.DPND","81.2512556573092","82.2381461640657","83.2492631091304","84.3086341979072","85.1146918160789","85.5608492561009","85.8664623859766","86.0152383773311","86.0722781973226","86.0964217112364","85.9861908305659","85.8601064623001","85.72561037834","85.5370114531894","85.3058798607567","84.9778746508139","84.6292546571921","84.249333654215","83.8685911469217","83.51805290207","83.1684033551954","82.8982227596543","82.6928969550744","82.4885062456185","82.3077254588832","82.1195421168269","81.8723757702514","81.547463390864","81.1389651243519","80.6784720213237","80.1658306198532","79.5933042537592","79.0301319942627","78.3917998094287","77.6774550025391","76.9022935243412","76.0466430921465","75.1144742849263","74.1051082704041","73.0725516895393","72.0665419113336","71.1257286683038","70.2720088483411","69.4415544877073","68.574097687037","67.7038047519789","66.8490541088067","66.0098444704679","65.2236668139607","64.4914642957679","63.7917775253533","63.1346542116466","62.5246029457961","61.9420113363725","61.3830203975462","60.8461784153366","60.3009160172696","59.7641586989142","59.2632894013908","58.7781980052405","58.2396280341144","57.6415559467975","57.0876172224852","56.5825215944156","56.0465815771199","",
"Low & middle income","LMY","Age dependency ratio (% of working-age population)","SP.POP.DPND","80.6109822143874","80.8007342635727","81.3846769202099","82.5640696617845","83.5878898169894","84.1082439746403","84.3752577465649","84.278551018506","84.1202823698705","84.0626512805168","83.8366288863724","83.6081879370799","83.2470145149867","82.8588586105635","82.7068483535183","82.5826440222617","82.407274092497","81.7112634789564","80.2701175091407","78.8545377129614","77.6863134770466","76.6110840967261","75.7371246035278","74.8319803339906","73.8668493061517","73.0106967369514","72.2574789629481","71.6303201327984","71.0466889873364","70.5489981570117","70.1777353965196","69.7660240559622","69.3289710371884","68.903520868732","68.3772656036001","67.7409304376541","67.0325252783604","66.2002430311809","65.3042147060881","64.4125039890811","63.5081503505244","62.5949453744519","61.6845459470319","60.8078542352788","59.9355502118965","59.0682389017928","58.3259484201169","57.7311257907509","57.2228478862592","56.7936378790013","56.4192279158417","56.1120766121641","55.9069378642469","55.7786299559231","55.7017743720811","55.6528042020883","55.6101136241495","55.6119732213661","55.6075565016418","55.5666786038249","55.4596707605898","55.2341644594651","54.9923490631071","54.7219514090726","54.3335483108058","",
"Lesotho","LSO","Age dependency ratio (% of working-age population)","SP.POP.DPND","98.5183208534817","98.6070724704441","98.5110667049226","97.9576787983512","96.7451017600455","96.1148551681381","96.3620898500125","95.8137033728182","94.350719100018","92.6385272352156","90.7947026065796","88.9274247641193","87.118473036994","85.4434721392261","83.9976270925763","82.8618309040009","82.2839621996576","82.4246983905205","83.0457586468934","83.8794298558488","84.7800868906064","85.6576167227373","86.4778619365411","87.2283387896396","87.8879611417121","88.4391045198592","87.5481072830402","86.9487485101311","87.851484432275","88.5237911690595","88.8772226820285","88.8986975650218","88.6198230273836","88.0431300427148","87.1852784755675","86.135404813253","85.0414613301211","83.7611261565195","82.2152933065337","80.5969732129254","78.9987959039296","77.5219101731698","76.1214206059022","74.8023515280882","73.6462694942743","72.660270322596","71.6552145311802","70.6592063382503","69.9073802077033","69.3385742227572","68.8510779391266","68.4840104034647","68.2157351088003","68.0784184239325","68.1373202806156","68.1416869525897","67.93449172042","67.4900982449765","66.87004466725","66.2552307394785","65.6481813520794","64.9680464688448","64.1758278060089","63.2665285082422","62.2736686010548","",
"Late-demographic dividend","LTE","Age dependency ratio (% of working-age population)","SP.POP.DPND","77.1686616736749","76.6800543256632","76.8095226358575","78.0526847237147","79.1097837272053","79.4158427755371","79.385760964998","78.7821653189172","78.1705142666535","77.8110664538096","77.2358964487479","76.7166929188714","75.9643600232786","75.2210535494524","75.0331714037044","75.0074685550482","74.921011331036","73.8677441041952","71.3439588164074","68.8592328516914","66.8707558371937","65.0475623752214","63.6014470096028","62.0258084771483","60.2686523326792","58.7321487057319","57.4634713857334","56.5325876096881","55.7594827751428","55.1956103246423","54.9559910476271","54.7046521526352","54.3232301924781","53.9522099196578","53.4702121429602","52.8511274695522","52.0965593650026","51.1308853579272","50.1529953430175","49.2137192211136","48.2041654122733","47.0894825723597","45.8452642758522","44.6483391716039","43.50876731797","42.3442751674058","41.4380466570257","40.8658430155679","40.4219911733222","40.097898203081","39.9021800454139","39.8684667483233","40.0554931413221","40.4063471896571","40.896653472047","41.4889414904926","42.1551508072235","42.9801348782392","43.7762038804526","44.4561786341454","45.0348783454504","45.3804266206995","45.6159352093042","45.7275013296772","45.5451523669674","",
"Lithuania","LTU","Age dependency ratio (% of working-age population)","SP.POP.DPND","53.9529201215644","54.822468627552","55.5104414968236","56.0793105471915","56.4686748028415","56.87525110221","57.3726116565756","57.8392345906622","58.4704769375362","58.9873038190874","59.1565388641485","59.2535966853237","59.3051021799209","58.9934583318428","58.2510230578336","57.2094710834074","56.1666483695382","55.2893627696475","54.4804163343108","53.7032999344084","52.9451513699947","52.1030683370935","51.2408809576722","50.5036520495438","49.9872812741944","49.6356145750793","49.4671840858519","49.5086270870068","50.2687122123451","50.4762095362803","50.1914842026041","50.5841632982268","51.0341232718861","51.4432831978576","51.6018297624501","51.6908303426552","51.8193299166801","51.9155067707103","51.8675311483392","51.5663087924886","51.045198715514","50.5333131512989","49.9788082343404","49.4729820989418","49.2017642258715","48.9993026577485","48.7238952736323","48.3194062255434","47.9556942173765","47.7635626773805","48.2183593142474","48.8587271779847","49.0656281931788","49.2679130316874","49.6747643092239","50.3619191061471","51.3268928056582","52.4697006429964","53.3218291161476","53.7688027144722","53.9636321004347","53.981202360287","53.6328325704064","53.2410196696624","53.5449086261818","",
"Luxembourg","LUX","Age dependency ratio (% of working-age population)","SP.POP.DPND","46.7284478528467","47.6644094495528","48.4534460175599","49.1582522573935","49.9954234666325","50.8800196621926","51.6865723851881","52.3847431027816","52.8251145562679","53.0262841701012","53.1342838825027","52.869930132369","52.1824081351288","51.6841239612188","51.3085279114267","50.7946176886981","50.1356806925542","49.5105381184473","49.035607392373","48.4881346499323","47.7881493506493","46.9653254785502","46.066854482607","45.0408993898811","44.1879338465296","43.7532831034834","43.4990942558289","43.3491213486187","43.5280733916746","43.9230578402","44.3763871401943","44.9611938509484","45.6226862080361","46.3462678434015","47.1066082511866","47.8019155924013","48.3709551475382","48.807978032738","49.133187489246","49.3895667624481","49.2001395224775","48.9429528503335","48.9986608738049","48.835201339296","48.6414136825574","48.4273639000482","48.0687717143743","47.6801570355237","47.2130001747335","46.7542269196185","46.3029820293268","45.5970832607706","44.9939238363122","44.8006246552271","44.6592575642532","44.4196253128098","44.0799897017467","43.8628572531404","43.8270056967655","43.8630889675752","44.0085433965712","44.1975308641975","44.3443744322715","44.7725431159019","45.4622803870045","",
"Latvia","LVA","Age dependency ratio (% of working-age population)","SP.POP.DPND","48.8369759339244","49.4807670274043","49.7844123244746","49.8214071530654","49.7389319231491","49.6907975184527","49.684989917055","49.7529085468784","50.0400667671833","50.3607943443361","50.6300931492015","50.9328230233958","51.2442091998752","51.2583054294279","51.1128609737572","50.9867407954293","50.7841604531234","50.5717924606041","50.363490252851","50.2686116802756","50.2110201750478","49.9422708390368","49.5588419512587","49.3801279523863","49.3161710239747","49.1370271866074","49.0591393996449","49.1471652429094","49.3983379127066","49.6235505856004","49.6830866578275","50.4104453897103","51.502778157677","52.0374148852879","52.2489673371099","52.2287999372721","51.9543572082749","51.4654070547482","50.5855294070601","49.4331437144465","48.4932720013146","47.7783018808274","47.1743994332617","46.7310337750956","46.4198949431271","46.1935033090744","46.1655186591307","46.2383093094849","46.5573852147621","47.2806969888064","47.9985267565148","48.624345076556","49.3403699742256","50.3815864191996","51.7170479665486","53.0022445169492","54.2757874648074","55.4798446360699","56.3256310462251","57.1028331214081","57.9030936709113","58.3537176137829","58.573500587674","58.7910304708067","59.106810188639","",
"Macao SAR, China","MAC","Age dependency ratio (% of working-age population)","SP.POP.DPND","82.8438198928134","84.4411101179075","83.8285466162149","82.1532153215322","116.477359938603","141.296271063269","124.706023107951","109.818882031615","97.0180034983463","86.1807945860802","78.9678980413425","70.2484912295189","56.7216679457662","91.8275763992036","174.508438987093","139.389767142699","112.680544522279","91.9037145046091","75.8162863886703","63.1780875139624","53.2507977515875","48.1158788934873","47.0882815027032","46.8775565857649","46.736874870305","46.6179797458361","46.557229348079","46.636464859337","44.9960309630765","43.5909667103932","43.9388404962549","44.4432578085208","45.392075388861","46.3643328416407","46.9107280374385","47.1148523819451","47.0312162396704","46.5573252322335","45.664388971864","44.376771351649","42.6774111246227","40.6250506399266","38.3606909197641","36.0114548871835","33.653136748293","31.4580319885838","29.5548030580023","27.8966416389627","26.5005416104195","25.413454167829","24.5517759645225","24.1388656743388","24.5585945210888","25.5094922147512","26.5812475694649","27.6834071152368","28.7304709463712","29.8365829190003","31.203429722938","32.8591001563862","34.5607535716319","35.9475093221149","37.0195565931432","38.072078888916","39.234272303324","",
"St. Martin (French part)","MAF","Age dependency ratio (% of working-age population)","SP.POP.DPND","101.326385599242","102.166897187644","102.776533811017","103.173913043478","102.559798573227","100.200320512821","96.8655589123867","93.6991150442478","92.6565143824027","93.0898321816387","93.4122161816437","93.6567164179104","93.7424425634825","93.885949441505","93.7606837606838","91.7711171662125","88.4158926728586","85.1516634050881","81.7801533813618","78.030470302495","73.7890543090795","69.201672307386","61.572498298162","53.5633106030218","48.1445523193096","44.9045732805185","43.028901734104","42.170135380885","42.0284654945581","42.1363709634087","43.3345183078564","45.5501086571992","47.5318350159809","49.0936863543788","50.21194014606","50.8806061847225","51.0335983585535","50.6834532374101","49.7915701713756","49.1469314998727","49.1077198389422","49.1622276029056","49.2914501653283","49.5130844140859","49.8170814326363","50.070771408351","50.1581387288246","50.0127356087621","49.5570436301626","48.7630924725924","48.5230707233528","49.1770292567105","49.9316225565119","50.4140204196479","50.4438998915358","50.4166163506823","50.5609331335304","50.3428291568035","51.4127144298688","57.1061800843572","60.0584118032126","58.6130227633669","59.5115752251506","62.1677373725467","65.9510955859003","",
